,/lpc/nct6795d/control/0,/lpc/nct6795d/control/1,/lpc/nct6795d/control/2,/lpc/nct6795d/control/3,/lpc/nct6795d/control/4,/lpc/nct6795d/control/5,/lpc/nct6795d/voltage/0,/lpc/nct6795d/voltage/1,/lpc/nct6795d/voltage/2,/lpc/nct6795d/voltage/3,/lpc/nct6795d/voltage/4,/lpc/nct6795d/voltage/5,/lpc/nct6795d/voltage/6,/lpc/nct6795d/voltage/7,/lpc/nct6795d/voltage/9,/lpc/nct6795d/voltage/10,/lpc/nct6795d/voltage/12,/lpc/nct6795d/voltage/13,/lpc/nct6795d/voltage/14,/lpc/nct6795d/temperature/0,/lpc/nct6795d/temperature/1,/lpc/nct6795d/temperature/2,/lpc/nct6795d/temperature/3,/lpc/nct6795d/temperature/4,/lpc/nct6795d/temperature/6,/lpc/nct6795d/fan/1,/lpc/nct6795d/fan/5,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
05/24/2020 23:12:23,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1578,769,56.25,48.4375,56.25,59.375,55.078125,54,51,56,56,56,3299.999,3299.999,3299.999,3299.999,18.5238266,14.8074045,0,1.7510463,99.99997,52.9793434,8.4585,7.50715637,71,1873.00012,4006.80029,3746.00024,1661,90,51,0,1,51,6144,5376.047,767.9531,87.50076,111.658005,168.945313,37.109375,39,51.4635429,67.64212
05/24/2020 23:12:24,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1541,759,62.5,59.375,62.5,75,64.84375,56,55,55,57,57,3299.99854,3299.99854,3299.99854,3299.99854,20.2218227,16.3969688,0,2.07405329,99.9999542,52.93318,8.45113,7.51452637,71,1873.00012,4006.80029,3746.00024,1663,96,50,0,2,51,6144,5382.06641,761.9336,87.59873,109.002007,373.046875,46.875,39,51.4635429,67.64212
05/24/2020 23:12:25,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1523,755,59.375,71.875,60.9375,76.5625,67.1875,55,53,55,57,57,3299.99927,3299.99927,3299.99927,3299.99927,20.15816,16.3493977,0,2.05490685,99.99998,52.9260139,8.4499855,7.515671,71,1873.00012,4006.80029,3746.00024,1658,98,53,0,2,51,6144,5382.832,761.167969,87.6112,104.683006,332.03125,34.1796875,39,51.4635429,67.64212
05/24/2020 23:12:26,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1530,775,60.9375,65.625,68.75,73.4375,67.1875,56,53,55,59,59,3299.99878,3299.99878,3299.99878,3299.99878,19.9631271,16.1645622,0,2.040072,99.99996,52.9131851,8.447937,7.51771927,71,1873.00012,4006.80029,3746.00024,1658,98,53,0,2,51,6144,5399.578,744.4219,87.88376,110.191,250,34.1796875,39,51.4635429,67.64212
05/24/2020 23:12:27,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57,39.5,40,19,22,-1,1490,755,62.5,68.75,54.6875,68.75,63.671875,54,53,55,58,58,3299.999,3299.999,3299.999,3299.999,20.5344944,16.6854877,0,2.12356448,99.99997,52.8961,8.4452095,7.520447,71,1873.00012,4006.80029,3746.00024,1658,92,49,0,2,51,6144,5398.793,745.207031,87.87098,107.787,278.3203,35.15625,39,51.4635429,67.64212
05/24/2020 23:12:28,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57,39.5,40,19,22,-1,1528,776,65.625,71.875,76.5625,82.8125,74.21875,56,54,54,56,56,3299.99829,3299.99829,3299.99829,3299.99829,20.692749,16.8591652,0,2.136742,99.99995,52.88229,8.443005,7.52265167,71,1873.00012,4006.80029,3746.00024,1663,92,49,0,2,51,6144,5399.578,744.4219,87.88376,103.140007,322.265625,34.1796875,39,51.4635429,67.64212
05/24/2020 23:12:29,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1496,755,67.1875,56.25,59.375,70.3125,63.28125,56,54,55,58,58,3299.99951,3299.99951,3299.99951,3299.99951,20.2474136,16.3998241,0,2.087062,99.9999847,52.89918,8.445702,7.51995468,71,1873.00012,4006.80029,3746.00024,1663,90,48,0,2,51,6144,5399.578,744.4219,87.88376,98.5460052,267.578125,44.921875,39,51.4635429,67.64212
05/24/2020 23:12:30,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,56.5,39.5,40,19,22,-1,1505,776,65.625,60.9375,57.8125,71.875,64.0625,56,53,56,57,56,3299.99976,3299.99976,3299.99976,3299.99976,20.1962261,16.3794441,0,2.06067753,99.99999,52.88418,8.443306,7.52235031,71,1873.00012,4006.80029,3746.00024,1661,95,52,0,2,51,6144,5399.578,744.4219,87.88376,107.074005,258.789063,36.1328125,39,51.4635429,67.64212
05/24/2020 23:12:31,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1523,755,59.375,71.875,62.5,73.4375,66.796875,53,52,53,56,56,3299.99951,3299.99951,3299.99951,3299.99951,19.7798252,15.9930916,0,2.00630569,99.9999847,52.8639641,8.440079,7.52557755,71,1873.00012,4006.80029,3746.00024,1661,92,52,0,2,51,6144,5411.535,732.464844,88.07837,110.265007,184.570313,38.0859375,39,51.4635429,67.64212
05/24/2020 23:12:32,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1516,770,65.625,64.0625,64.0625,84.375,69.53125,56,53,55,57,57,3299.9978,3299.9978,3299.9978,3299.9978,19.9376869,16.146616,0,2.0353806,99.99993,52.8550262,8.438652,7.52700424,72,1873.00012,4006.80029,3746.00024,1659,95,52,0,2,51,6144,5400.547,743.4531,87.89953,106.907005,280.273438,36.1328125,39,51.4635429,67.64212
05/24/2020 23:12:33,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1490,760,68.75,68.75,68.75,76.5625,70.703125,55,54,54,57,57,3299.99927,3299.99927,3299.99927,3299.99927,20.7328224,16.89314,0,2.11120772,99.99998,52.875576,8.441933,7.5237236,72,1873.00012,4006.80029,3746.00024,1661,94,52,0,2,51,6144,5401.176,742.8242,87.90976,108.526009,333.0078,38.0859375,39,51.4635429,67.64212
05/24/2020 23:12:34,41.9607849,41.9607849,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,58,39.5,40,19,22,-1,1515,758,75,84.375,78.125,82.8125,80.078125,56,55,56,60,60,3299.9978,3299.9978,3299.9978,3299.9978,22.3334274,18.458744,0,2.235941,99.99994,53.05028,8.469826,7.49583054,72,1873.00012,4006.80029,3746.00024,1661,98,55,0,2,51,6144,5402.551,741.4492,87.93214,108.240005,270.5078,38.0859375,39,51.4635429,67.64212
05/24/2020 23:12:35,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,39.5,40,19,22,-1,1551,770,73.4375,68.75,73.4375,84.375,75,56,53,53,57,57,3299.99976,3299.99976,3299.99976,3299.99976,21.5354023,17.6766815,0,2.14787579,99.99999,53.07819,8.474281,7.491375,72,1873.00012,4006.80029,3746.00024,1661,98,55,0,2,51,6144,5402.551,741.4492,87.93214,108.458008,254.882813,44.921875,39,51.4635429,67.64212
05/24/2020 23:12:36,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,39.5,40,19,22,-1,1567,759,82.8125,84.375,76.5625,75,79.6875,55,54,53,57,57,3300,3300,3300,3300,21.1418018,17.29121,0,2.16359138,100,53.0899658,8.476162,7.48949432,72,1873.00012,4006.80029,3746.00024,1661,98,54,0,2,51,6144,5402.68359,741.3164,87.9343,107.288,268.5547,33.203125,39,51.4635429,67.64212
05/24/2020 23:12:37,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,39.5,40,19,22,-1,1569,770,73.4375,56.25,78.125,85.9375,73.4375,56,54,55,57,57,3299.99829,3299.99829,3299.99829,3299.99829,20.9548416,17.1315861,0,2.15271831,99.9999542,53.137825,8.483803,7.48185349,72,1873.00012,4006.80029,3746.00024,1663,97,53,0,2,51,6144,5402.68359,741.3164,87.9343,109.669006,370.1172,41.015625,39,51.4635429,67.64212
05/24/2020 23:12:38,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1591,753,71.875,75,73.4375,85.9375,76.5625,56,53,56,57,56,3299.99878,3299.99878,3299.99878,3299.99878,20.7432251,16.8837929,0,2.132935,99.99996,53.1473122,8.485317,7.480339,71,1873.00012,4006.80029,3746.00024,1663,83,46,0,2,51,6144,5428.66,715.339844,88.35709,107.655006,272.460938,41.9921875,39,51.4635429,67.64212
05/24/2020 23:12:39,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,57,39.5,40,19,22,-1,1557,775,73.4375,71.875,76.5625,65.625,71.875,54,53,53,55,55,3299.99854,3299.99854,3299.99854,3299.99854,20.642086,16.82703,0,2.11237645,99.9999542,53.14588,8.485088,7.480568,72,1873.00012,4006.80029,3746.00024,1664,98,57,0,2,51,6144,5400.617,743.3828,87.90067,106.065,233.398438,32.2265625,39,51.4635429,67.64212
05/24/2020 23:12:40,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57,39.5,40,19,22,-1,1571,755,59.375,68.75,60.9375,71.875,65.234375,55,55,54,57,57,3299.99951,3299.99951,3299.99951,3299.99951,20.4499817,16.6367,0,2.05107474,99.9999847,53.1433449,8.484684,7.48097229,72,1873.00012,4006.80029,3746.00024,1663,98,57,0,2,51,6144,5400.617,743.3828,87.90067,105.859009,376.953125,31.25,39,51.4635429,67.64212
05/24/2020 23:12:41,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1566,776,68.75,70.3125,68.75,70.3125,69.53125,56,54,56,59,59,3299.99878,3299.99878,3299.99878,3299.99878,20.2972736,16.48416,0,2.04869056,99.99996,53.1241379,8.481617,7.48403931,72,1873.00012,4006.80029,3746.00024,1666,92,51,0,2,51,6144,5399.922,744.0781,87.88935,101.642006,195.3125,48.828125,39,51.4635429,67.64212
05/24/2020 23:12:42,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1569,775,71.875,68.75,64.0625,76.5625,70.3125,56,53,56,58,58,3299.99927,3299.99927,3299.99927,3299.99927,20.2261181,16.3968163,0,2.08660364,99.99998,53.15078,8.48587,7.479786,72,1873.00012,4006.80029,3746.00024,1666,86,48,0,2,51,6144,5401.871,742.1289,87.92108,86.90501,376.953125,42.96875,39,51.4635429,67.64212
05/24/2020 23:12:43,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1590,758,68.75,70.3125,53.125,75,66.796875,55,56,57,59,59,3299.998,3299.998,3299.998,3299.998,20.4411755,16.6063766,0,2.11593032,99.99994,53.1807137,8.49065,7.475006,71,1873.00012,4006.80029,3746.00024,1663,71,38,0,2,51,6144,5403.125,740.875,87.94149,102.560005,305.664063,45.8984375,39,51.4635429,67.64212
05/24/2020 23:12:44,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1595,771,70.3125,59.375,71.875,67.1875,67.1875,56,55,56,57,57,3300,3300,3300,3300,20.25792,16.4319572,0,2.06009531,100,53.1787567,8.490337,7.475319,71,1873.00012,4006.80029,3746.00024,1666,84,45,0,2,51,6144,5403,741,87.93945,87.37501,223.632813,41.015625,39,51.4635429,67.64212
05/24/2020 23:12:45,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1571,760,75,75,71.875,76.5625,74.609375,55,54,55,57,57,3299.99976,3299.99976,3299.99976,3299.99976,20.4330673,16.617733,0,2.105582,99.99999,53.1788254,8.490349,7.47530746,71,1873.00012,4006.80029,3746.00024,1666,82,43,0,2,51,6144,5403.51172,740.4883,87.9477844,95.4080048,325.1953,29.296875,39,51.4635429,67.64212
05/24/2020 23:12:46,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1567,772,68.75,62.5,67.1875,71.875,67.578125,55,52,54,57,57,3299.997,3299.997,3299.997,3299.997,20.1336975,16.2999821,0,2.04788971,99.99991,53.2113457,8.495541,7.47011566,71,1873.00012,4006.80029,3746.00024,1666,77,40,0,2,51,6144,5403.88672,740.1133,87.95389,99.7410049,265.625,32.2265625,39,51.4635429,67.64212
05/24/2020 23:12:47,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1566,761,62.5,54.6875,71.875,71.875,65.234375,56,55,55,57,57,3299.99854,3299.99854,3299.99854,3299.99854,19.9673481,16.1703148,0,2.01971841,99.99996,53.233017,8.499001,7.46665573,72,1873.00012,4006.80029,3746.00024,1668,82,42,0,2,51,6144,5403.88672,740.1133,87.95389,103.383,299.8047,37.109375,39,51.4635429,67.64212
05/24/2020 23:12:48,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1573,770,43.75,56.25,50,70.3125,55.078125,55,54,56,59,59,3300.00073,3300.00073,3300.00073,3300.00073,19.5664082,15.7802505,0,1.97301114,100.000023,53.2282867,8.498245,7.467411,72,1873.00012,4006.80029,3746.00024,1668,90,46,0,2,51,6144,5403.88672,740.1133,87.95389,87.647,228.515625,35.15625,39,51.4635429,67.64212
05/24/2020 23:12:49,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1590,759,67.1875,67.1875,73.4375,78.125,71.484375,56,54,55,57,57,3299.99878,3299.99878,3299.99878,3299.99878,20.6005039,16.7774353,0,2.11988735,99.99996,53.23887,8.499935,7.465721,72,1873.00012,4006.80029,3746.00024,1663,98,54,0,2,51,6144,5404.98438,739.0156,87.97175,103.669006,375,33.203125,39,51.4635429,67.64212
05/24/2020 23:12:50,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1546,754,67.1875,73.4375,65.625,78.125,71.09375,56,53,53,57,57,3299.99829,3299.99829,3299.99829,3299.99829,20.6385822,16.802515,0,2.12508416,99.9999542,53.2604942,8.503387,7.462269,72,1873.00012,4006.80029,3746.00024,1661,98,53,0,2,51,6144,5406.48438,737.5156,87.99616,111.307007,152.34375,28.3203125,39,51.4635429,67.64212
05/24/2020 23:12:51,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,39.5,40,19,22,-1,1586,776,62.5,65.625,53.125,67.1875,62.109375,56,53,54,57,57,3299.99854,3299.99854,3299.99854,3299.99854,19.6200676,15.8249111,0,1.97830343,99.9999542,53.2515831,8.501965,7.46369171,72,1873.00012,4006.80029,3746.00024,1664,98,53,0,2,51,6144,5400.48438,743.5156,87.8985062,109.537,283.203125,35.15625,39,51.4635735,67.64212
05/24/2020 23:12:52,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57.5,39.5,40,19,22,-1,1566,754,65.625,60.9375,64.0625,82.8125,68.359375,56,54,54,59,59,3300.00024,3300.00024,3300.00024,3300.00024,20.2449322,16.4229069,0,2.08796334,100.000008,53.2836227,8.50708,7.458576,72,1873.00012,4006.80029,3746.00024,1664,94,51,0,2,51,6144,5400.85938,743.1406,87.90461,101.390007,369.140625,32.2265625,39,51.4635735,67.64212
05/24/2020 23:12:53,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.42400026,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,39.5,40,19,22,-1,1593,774,57.8125,56.25,64.0625,76.5625,63.671875,56,53,54,57,57,3299.99878,3299.99878,3299.99878,3299.99878,19.7598152,15.9633274,0,2.00683713,99.99996,53.2882347,8.507816,7.45784,72,1873.00012,4006.80029,3746.00024,1666,84,45,0,2,51,6144,5406.48438,737.5156,87.99616,104.319008,202.148438,32.2265625,39,51.4635735,67.64212
05/24/2020 23:12:54,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57.5,39.5,40,19,22,-1,1551,753,70.3125,64.0625,65.625,78.125,69.53125,54,53,54,57,57,3299.99976,3299.99976,3299.99976,3299.99976,20.22289,16.3999023,0,2.0893662,99.99999,53.2876129,8.507717,7.457939,72,1873.00012,4006.80029,3746.00024,1669,81,44,0,2,51,6144,5406.211,737.789063,87.99172,83.1710052,283.203125,41.015625,39,51.4635735,67.64212
05/24/2020 23:12:55,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1580,775,57.8125,68.75,62.5,64.0625,63.28125,54,50,51,57,57,3299.998,3299.998,3299.998,3299.998,19.2708721,15.4867172,0,1.96270728,99.99994,53.2872543,8.50766,7.45799637,71,1873.00012,4006.80029,3746.00024,1671,72,39,0,1,51,6144,5406.586,737.414063,87.9978256,83.688,124.023438,15.625,39,51.4635735,67.64212
05/24/2020 23:12:56,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1580,759,60.9375,60.9375,45.3125,70.3125,59.375,55,53,55,59,59,3299.99927,3299.99927,3299.99927,3299.99927,17.7566166,14.0385876,0,1.75627291,99.99998,53.27911,8.506359,7.459297,71,1873.00012,4006.80029,3746.00024,1669,79,42,0,2,51,6144,5406.586,737.414063,87.9978256,89.2260056,320.3125,27.34375,39,51.4635735,67.64212
05/24/2020 23:12:57,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1539,770,59.375,65.625,57.8125,78.125,65.234375,56,53,55,57,57,3299.99878,3299.99878,3299.99878,3299.99878,20.292778,16.4758244,0,2.088584,99.99996,53.2797737,8.506466,7.45919037,71,1873.00012,4006.80029,3746.00024,1671,78,42,0,2,51,6144,5406.461,737.539063,87.99579,98.841,241.210938,42.96875,39,51.4635735,67.64212
05/24/2020 23:12:58,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1539,760,67.1875,67.1875,60.9375,82.8125,69.53125,56,55,57,57,57,3299.99927,3299.99927,3299.99927,3299.99927,20.2543583,16.4169979,0,2.06929278,99.99998,53.2786255,8.506283,7.45937347,71,1873.00012,4006.80029,3746.00024,1669,87,46,0,2,51,6144,5401.086,742.914063,87.9083,92.73601,360.351563,28.3203125,39,51.4635735,67.64212
05/24/2020 23:12:59,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1505,762,64.0625,65.625,59.375,75,66.015625,55,51,54,56,56,3299.997,3299.997,3299.997,3299.997,20.0078068,16.1964951,0,2.04935861,99.99991,53.2837639,8.507103,7.45855331,72,1873.00012,4006.80029,3746.00024,1671,82,43,0,1,51,6144,5417.961,726.039063,88.18296,92.253006,161.132813,17.578125,39,51.4635735,67.64212
05/24/2020 23:13:00,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1501,771,48.4375,53.125,35.9375,64.0625,50.390625,55,53,56,59,57,3300.00024,3300.00024,3300.00024,3300.00024,18.36733,14.654686,0,1.80697012,100.000008,53.2858238,8.507431,7.45822525,71,1873.00012,4006.80029,3746.00024,1671,81,43,0,1,51,6144,5417.961,726.039063,88.18296,99.93201,280.273438,25.390625,39,51.4635735,67.64212
05/24/2020 23:13:01,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1534,760,45.3125,62.5,64.0625,75,61.71875,57,55,55,60,60,3299.99976,3299.99976,3299.99976,3299.99976,20.07894,16.2612972,0,2.04139042,99.99999,53.28083,8.506634,7.45902252,72,1873.00012,4006.80029,3746.00024,1666,96,53,0,2,51,6144,5401.086,742.914063,87.9083,105.948006,234.375,29.296875,39,51.4635735,67.64212
05/24/2020 23:13:02,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1500,777,62.5,65.625,64.0625,82.8125,68.75,56,56,56,57,57,3299.99951,3299.99951,3299.99951,3299.99951,20.41798,16.5866089,0,2.07674766,99.9999847,53.2787971,8.50630951,7.459347,72,1873.00012,4006.80029,3746.00024,1664,98,56,0,2,51,6144,5406.586,737.414063,87.9978256,112.365005,250.976563,39.0625,39,51.4635735,67.64212
05/24/2020 23:13:03,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57,39.5,40,19,22,-1,1508,754,64.0625,70.3125,62.5,71.875,67.1875,57,54,56,58,56,3299.999,3299.999,3299.999,3299.999,20.3778439,16.56078,0,2.06152678,99.99997,53.2834778,8.507057,7.458599,72,1873.00012,4006.80029,3746.00024,1669,94,52,0,2,51,6144,5408.203,735.7969,88.02414,110.357,250,38.0859375,39,51.4635735,67.64212
05/24/2020 23:13:04,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,57.5,39.5,40,19,22,-1,1528,775,64.0625,71.875,68.75,79.6875,71.09375,56,55,55,58,58,3299.99878,3299.99878,3299.99878,3299.99878,20.585865,16.75765,0,2.106617,99.99996,53.30773,8.510929,7.454727,72,1873.00012,4006.80029,3746.00024,1671,98,54,0,2,51,6144,5408.203,735.7969,88.02414,108.931007,348.6328,23.4375,39,51.4635735,67.64212
05/24/2020 23:13:05,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,40,40,19,22,-1,1506,756,68.75,76.5625,73.4375,82.8125,75.390625,57,54,56,57,57,3299.997,3299.997,3299.997,3299.997,20.6825466,16.861412,0,2.09970284,99.99991,53.341423,8.516308,7.44934845,72,1873.00012,4006.80029,3746.00024,1671,98,54,0,2,51,6144,5424.461,719.539063,88.28876,107.655006,311.523438,30.2734375,39,51.4635735,67.64212
